portrait,time,thread_id
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,25/7/2020 09:44:00,6761149133.0
tb.1.3fbe0ae.9MjCWOXdUaZwg5ps77urYA,25/7/2020 23:32:00,6570981847.0
tb.1.3fbe0ae.9MjCWOXdUaZwg5ps77urYA,25/7/2020 23:33:00,5950372437.0
tb.1.7fcd57f.Eq7475XsDoAH_YPL8X-DUQ,26/7/2020 22:51:00,5789416728.0
tb.1.7fcd57f.Eq7475XsDoAH_YPL8X-DUQ,26/7/2020 23:09:00,5950372437.0
tb.1.7fcd57f.Eq7475XsDoAH_YPL8X-DUQ,26/7/2020 23:14:00,6227236867.0
tb.1.20222032.fzWfa-y0OR-EyrTBV2acBA,27/7/2020 12:52:00,6775066218.0
tb.1.20222032.fzWfa-y0OR-EyrTBV2acBA,27/7/2020 12:59:00,6841117440.0
tb.1.2956ca61.X9rY02UrbvIZ6d0HPugnlA,27/7/2020 17:59:00,6511506060.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,27/7/2020 18:01:00,6761149133.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,30/7/2020 07:11:00,6842730078.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,30/7/2020 07:36:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,30/7/2020 07:36:00,6761149133.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,30/7/2020 10:07:00,6849209754.0
tb.1.dd7be6fe._ngXEfpAmqmdjUYmqvjo6w,30/7/2020 11:49:00,2556963098.0
tb.1.16b50ae0.SMmkiUjXz8htLndAhIcJfw,30/7/2020 23:33:00,6231133322.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,31/7/2020 08:15:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,31/7/2020 08:16:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,31/7/2020 08:18:00,6761149133.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/7/2020 10:00:00,6851060773.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/7/2020 10:10:00,6850755598.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/7/2020 10:23:00,6851216918.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,31/7/2020 21:45:00,6813163380.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,1/8/2020 10:06:00,6853714389.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,2/8/2020 10:24:00,6855719847.0
tb.1.6d9fccd1.6dTdopU-NjSvALnMdOuZRQ,2/8/2020 19:48:00,5109836756.0
tb.1.9c1e2eed.c8xLIgSAc0CM33siLPmk8Q,2/8/2020 20:04:00,6856715680.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 00:45:00,6855013292.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 00:49:00,5837075646.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 00:50:00,6853598191.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:09:00,6853405639.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:10:00,6856537181.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:11:00,6855535345.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:13:00,6856715680.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:16:00,6856812815.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:17:00,6850482860.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:20:00,6854236174.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:21:00,6856832236.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:21:00,6856965011.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:23:00,6829923758.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:30:00,6852201396.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:33:00,6855693781.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,3/8/2020 01:42:00,6722749421.0
tb.1.a1faa466.gbsAD9jaG7EAyR8p4JkVCQ,3/8/2020 06:36:00,6853405639.0
tb.1.a1faa466.gbsAD9jaG7EAyR8p4JkVCQ,3/8/2020 06:37:00,6807122960.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,3/8/2020 09:49:00,6855719847.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,3/8/2020 10:05:00,6855719847.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,3/8/2020 13:06:00,6855719847.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,3/8/2020 19:46:00,6858851503.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,3/8/2020 21:33:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,3/8/2020 21:36:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,3/8/2020 21:39:00,6761149133.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/8/2020 03:35:00,6857000804.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/8/2020 08:14:00,6859179667.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,4/8/2020 08:25:00,6859293757.0
tb.1.ef4a128b.q_8nuwexBSu3hnhPS4xgfw,4/8/2020 15:31:00,6858995272.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,4/8/2020 22:28:00,6761149133.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,5/8/2020 06:16:00,6860595359.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 01:36:00,6861947545.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 04:19:00,6765799677.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 08:34:00,6863507503.0
tb.1.3e4107c4.Y2xtPv56TpaP4DukZnAApw,6/8/2020 15:45:00,6061647734.0
tb.1.8854128d.5uA0wB2MF1GjXvMfmzAC5w,6/8/2020 16:37:00,5902141975.0
tb.1.3e4107c4.Y2xtPv56TpaP4DukZnAApw,6/8/2020 19:31:00,5872741764.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 22:15:00,6863781805.0
tb.1.e10a495f.9K4kHD0EGVI2XDu4JHbPoA,6/8/2020 22:51:00,6865368892.0
tb.1.e10a495f.9K4kHD0EGVI2XDu4JHbPoA,6/8/2020 22:57:00,6865209111.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,6/8/2020 23:22:00,6864377885.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 00:48:00,6865538840.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 01:39:00,6864603499.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 13:31:00,6865642511.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 13:43:00,6861807305.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,7/8/2020 19:44:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,7/8/2020 19:49:00,6761149133.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,7/8/2020 19:56:00,6761149133.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,7/8/2020 19:57:00,6867513301.0
tb.1.e804cd5.bww0BuoYWX1Y3aZBeSJoig,8/8/2020 17:48:00,6857878198.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,8/8/2020 22:52:00,6832030578.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,8/8/2020 22:59:00,6797480444.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,8/8/2020 23:39:00,6828495334.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,8/8/2020 23:45:00,6016369051.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,8/8/2020 23:48:00,6842730078.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/8/2020 06:12:00,6869332881.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/8/2020 08:10:00,6869631848.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,9/8/2020 20:06:00,6871460921.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,9/8/2020 22:49:00,6861930821.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,9/8/2020 23:38:00,6855104842.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,9/8/2020 23:42:00,6807793088.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,9/8/2020 23:45:00,6865593402.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,9/8/2020 23:53:00,6715648395.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,10/8/2020 00:02:00,6843739564.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 03:40:00,6871155206.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 04:39:00,6835647766.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 06:05:00,6870936267.0
tb.1.40be78cd.i6BXJqoQ1pKKu5E_bN5F-w,10/8/2020 09:10:00,6017180529.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 11:10:00,6871549332.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,10/8/2020 11:40:00,6870216429.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,10/8/2020 12:48:00,6872681285.0
tb.1.abb9394d.gZnxgnWk0AqtHf1F4XWxyw,10/8/2020 20:36:00,6243732980.0
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,10/8/2020 21:30:00,6867732744.0
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,10/8/2020 21:36:00,6665482731.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 02:51:00,6674830963.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 02:54:00,6871595198.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 03:10:00,6674830963.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 03:39:00,6870170160.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 07:47:00,5779337820.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 09:14:00,6845368730.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 09:17:00,6870589575.0
tb.1.5c43725e._UwVxKmhBae41ErbR-VIIg,11/8/2020 09:37:00,4664945699.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 10:00:00,6873796609.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 10:02:00,6871364588.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,11/8/2020 10:34:00,6874170281.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 00:56:00,6875676218.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 00:56:00,6875676218.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:10:00,6873863558.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:11:00,6875653762.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:25:00,6875763210.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:27:00,6866006299.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 01:35:00,6872783198.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 02:28:00,6005503459.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 03:25:00,6873167495.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 03:56:00,6870170160.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 03:58:00,6846415300.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 04:05:00,6875802543.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 04:33:00,6393109110.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 04:36:00,6830369711.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 05:33:00,6830369711.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 08:36:00,6876129202.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 08:42:00,6876129202.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 08:56:00,6876214495.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 08:57:00,6876214495.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,12/8/2020 09:47:00,6876530158.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 10:47:00,6876099093.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 12:20:00,6876349570.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 12:27:00,6876115040.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 12:29:00,6535369881.0
tb.1.3b669eef.Ix9YbIn7Nb6OkQQ2w07e2A,12/8/2020 18:21:00,6877685830.0
tb.1.5c43725e._UwVxKmhBae41ErbR-VIIg,12/8/2020 19:17:00,4664945699.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,12/8/2020 21:09:00,6876228687.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,13/8/2020 01:28:00,6877727823.0
tb.1.82dad10d.a2fJgk1H6K5fUvWpXSLEXA,13/8/2020 01:32:00,6877727823.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,13/8/2020 08:53:00,6878005225.0
tb.1.446757ec.AgPQ03Fuk8eNzHU0vNa9bg,13/8/2020 11:01:00,6878140924.0
tb.1.446757ec.AgPQ03Fuk8eNzHU0vNa9bg,13/8/2020 11:05:00,6878892491.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,14/8/2020 21:38:00,6882389024.0
tb.1.936edc7a.5e5tB6jA-9KVqM1XUl3PnQ,15/8/2020 00:36:00,6882642163.0
tb.1.68a925ef.a1ZZgSnHCZqLuFPwtISxqQ,15/8/2020 03:08:00,6882746544.0
tb.1.68a925ef.a1ZZgSnHCZqLuFPwtISxqQ,15/8/2020 03:10:00,6882746544.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,15/8/2020 11:10:00,6883235346.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,15/8/2020 11:46:00,6882928414.0
tb.1.74e5fc29.AA1Vr9AJVzgrlXUKD3ACKg,15/8/2020 12:24:00,5779202174.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,15/8/2020 13:07:00,6761149133.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,15/8/2020 13:24:00,6883483854.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:35:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:37:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:42:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:45:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:47:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:50:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:52:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:53:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,15/8/2020 23:58:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,16/8/2020 00:02:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,16/8/2020 00:05:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,16/8/2020 00:08:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,16/8/2020 00:12:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,16/8/2020 00:14:00,6884552643.0
tb.1.6e1f5b95.UupZdJCpL9RNG5sVwdaC4Q,16/8/2020 00:18:00,6884552643.0
tb.1.513d0cc0.0Eq8MOhA-7rPRvET12XUHw,16/8/2020 10:28:00,6882656576.0
tb.1.513d0cc0.0Eq8MOhA-7rPRvET12XUHw,16/8/2020 10:30:00,6865820431.0
tb.1.513d0cc0.0Eq8MOhA-7rPRvET12XUHw,16/8/2020 10:30:00,6640169566.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,16/8/2020 10:52:00,6885122677.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,16/8/2020 12:02:00,6885247696.0
tb.1.3fbe0ae.9MjCWOXdUaZwg5ps77urYA,16/8/2020 17:57:00,6876147353.0
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,16/8/2020 22:16:00,6886270622.0
tb.1.b3d6465b.fqpMnau-ew-cG5iLm3MyJg,16/8/2020 22:17:00,6885522708.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,17/8/2020 09:11:00,6886798682.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,17/8/2020 09:33:00,6886842345.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,17/8/2020 12:24:00,6812985856.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,17/8/2020 12:25:00,6812985856.0
tb.1.f072c039.gBSorBxdgO6l35A2ao3q9Q,17/8/2020 17:49:00,6812985856.0
tb.1.f78c13a5.95UZJV2xq_3US1P4uHbdUQ,17/8/2020 19:42:00,6883864109.0
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,17/8/2020 23:13:00,6882049696.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,18/8/2020 08:51:00,6888926654.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,18/8/2020 10:00:00,6889070603.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,18/8/2020 21:51:00,6890592336.0
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,19/8/2020 15:56:00,6882049696.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,19/8/2020 21:35:00,6881641027.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,20/8/2020 01:03:00,6881641027.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,20/8/2020 01:10:00,6888607319.0
tb.1.de0efca7.Ko8l5njQVit-vo-sY59DJw,20/8/2020 02:03:00,6886466256.0
tb.1.60e44bbc.jttfBUQteUCApLDgJqy3LA,20/8/2020 07:19:00,6893316338.0
tb.1.60e44bbc.jttfBUQteUCApLDgJqy3LA,20/8/2020 07:22:00,6893318872.0
tb.1.60e44bbc.jttfBUQteUCApLDgJqy3LA,20/8/2020 07:24:00,6877124897.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,20/8/2020 10:04:00,6893558033.0
tb.1.67b1a3a2.AezxGOq3NcRsjdR_30z7zg,20/8/2020 10:52:00,6893045920.0
tb.1.67b1a3a2.AezxGOq3NcRsjdR_30z7zg,20/8/2020 10:54:00,6893045920.0
tb.1.67b1a3a2.AezxGOq3NcRsjdR_30z7zg,20/8/2020 11:29:00,6892746492.0
tb.1.596518d3.xYyzDc7koOxKbVYOUBVkXg,21/8/2020 13:28:00,6511506060.0
tb.1.5bbd0588.0hIpR8y1yrb7Lj_IxJ407g,21/8/2020 17:05:00,6212333821.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,21/8/2020 22:14:00,6897308649.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,21/8/2020 22:48:00,6855719847.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,21/8/2020 22:51:00,6897220668.0
tb.1.b534e864.snS1QP8fx7_AY9A8e3q5oQ,21/8/2020 22:54:00,6580243705.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,21/8/2020 22:59:00,6855719847.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,21/8/2020 23:06:00,6855719847.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,21/8/2020 23:08:00,6855719847.0
tb.1.69fcd029.FRFDW8e26n5VHpot6bgSWg,21/8/2020 23:12:00,6893045920.0
tb.1.bee0d4b5.lXmpfLGPH420AzVVFUz1dw,21/8/2020 23:18:00,6403346124.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,22/8/2020 02:10:00,6865820431.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,22/8/2020 02:11:00,6886062452.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,22/8/2020 02:20:00,6894975233.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,22/8/2020 02:43:00,6888496187.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,22/8/2020 02:46:00,6888496187.0
tb.1.651b044e.mIGJexpA7lsXhJtZq-u_9A,22/8/2020 02:50:00,6878365999.0
tb.1.67b1a3a2.AezxGOq3NcRsjdR_30z7zg,22/8/2020 10:55:00,6897597515.0
tb.1.ea434e8a.xm1C-DW7WTmIGd8tNrPg4Q,22/8/2020 17:32:00,6897702218.0
tb.1.ea434e8a.xm1C-DW7WTmIGd8tNrPg4Q,22/8/2020 17:36:00,6870589575.0
tb.1.4efaee32.-d6klcfuFFeq09WNg1dqUg,23/8/2020 00:32:00,6897924343.0
tb.1.4efaee32.-d6klcfuFFeq09WNg1dqUg,23/8/2020 00:35:00,6897350484.0
tb.1.4efaee32.-d6klcfuFFeq09WNg1dqUg,23/8/2020 00:42:00,6899503776.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 04:09:00,6892693406.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 04:13:00,6771129259.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 04:39:00,6893169079.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 12:04:00,6899728373.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,23/8/2020 18:04:00,6900175568.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,23/8/2020 21:22:00,6901047291.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,23/8/2020 21:51:00,6901094245.0
tb.1.6ad123db.QBt-UoW3PZ1ZkU20NEWVSg,23/8/2020 23:19:00,6899704986.0
tb.1.6ad123db.QBt-UoW3PZ1ZkU20NEWVSg,23/8/2020 23:21:00,6900743371.0
tb.1.6ad123db.QBt-UoW3PZ1ZkU20NEWVSg,23/8/2020 23:33:00,6881641027.0
tb.1.6ad123db.QBt-UoW3PZ1ZkU20NEWVSg,23/8/2020 23:34:00,6897138122.0
tb.1.73713306.gEy3fwjSVNLiQOGyeexCMw,24/8/2020 02:17:00,6901273214.0
tb.1.7dc529d4.G3mF3WXl7J4JONFDGpGPYw,24/8/2020 11:17:00,6901982120.0
tb.1.7dc529d4.G3mF3WXl7J4JONFDGpGPYw,24/8/2020 11:18:00,6898042868.0
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,24/8/2020 15:20:00,6902489922.0
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,24/8/2020 20:55:00,6882049696.0
tb.1.e9b1be6b.owTpithgI6SFqUELz_xAdQ,25/8/2020 06:23:00,6901995333.0
tb.1.cffd541.o4onjiTYrF5cHVQNuuIKbA,25/8/2020 18:32:00,2962090535.0
tb.1.41301e02.NnKqQcp1mNoL3b7JsAII1g,25/8/2020 18:48:00,6471263765.0
tb.1.538b0aa8.NDR8n3LjX8DLnr8mPbdxWg,26/8/2020 04:08:00,5191973752.0
tb.1.6be57e9d.F2fkk-Cm6I8V4WL23ex56w,26/8/2020 08:42:00,6761149133.0
tb.1.ec685782.tN9t8QHcBofoI5ahAszHkQ,26/8/2020 12:43:00,6906270685.0
tb.1.fcb087d5.mDw7F53ngafQN3ZzmHTaQA,26/8/2020 16:39:00,6906602447.0
tb.1.fcb087d5.mDw7F53ngafQN3ZzmHTaQA,26/8/2020 16:41:00,6876147353.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,26/8/2020 23:28:00,6907856656.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 09:27:00,6908015090.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 10:07:00,6907716386.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 10:09:00,6907801544.0
tb.1.70ee3dd7.HjRIejaWTvkBowkrJSh6mQ,27/8/2020 11:50:00,6908688354.0
tb.1.4449bb43.3AWvqyml-VbPKy7WTsrK0A,27/8/2020 12:08:00,6908726776.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 17:15:00,6908925062.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,27/8/2020 17:41:00,6909138777.0
tb.1.b0e06cc0.PQvHYrNMVczY_jFEdgMHjQ,27/8/2020 20:41:00,6909794795.0
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,28/8/2020 00:58:00,6865591491.0
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,28/8/2020 00:59:00,6865591491.0
tb.1.fc8d0f0f.EjsXyoHuEC3Ma5XTjayYsQ,28/8/2020 00:59:00,6865591491.0
tb.1.7ceb4216.7qz6hLqkUgbGmX0ceEld_A,28/8/2020 01:52:00,6908487056.0
