portrait,content_new
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,我没有别的心得。我只想说。如果你们身边有那种看似不轻易掉眼泪但实则内心敏感而又柔软的女孩子。就对她多点耐心吧。言语伤害。它比刀子更可怕。我身边那种动不动就骂人脑子有病连自己说几句话都骂自己脑子有问题的女孩很多。说实话这个她们自己可能以为是毒舌。但事实上。在其他人看来就是没教养。其实我很不喜欢那样。不管她是因为什么原因。养成的习惯。或者说。开玩笑。但我觉得这样是真的没素质没家教。连自己说几句自己想说的话哪怕是问一道不会题目她们都说会。你脑子不正常啊。而那种看似坚强但事实上很敏感的女孩子。也不少。她们可能总有些偏执。可能是个绝对不会向别人随意求情没有底线的人。大家可能就这样觉得。哎呀这个女孩子这么坚强。说她几句又怎么样。其实这个想法。我承认很普遍。但我不得不说。在真正了解一个人之前。别急着下定论。当然如果你身边有这样子的女孩。你也明白她内心脆弱敏感。就对她好一点吧。多点耐心。也许她会哭的像失去了整个世界。但依然把眼泪擦干净。站起来。装作什么都没有发生一样。可能是因为。这样的女孩我见的太多了。或者。我自己也是。我不知道。这个世界自然没有真正的对与错。也没有真正的善人与恶人。只有操控者和执行者。好坏或善恶美丑。都取决于个人想法。就像现实中。觉得我恶心到骨子里去的女孩子很多。但觉得我不坏的女孩子也有。但你要让我自己选。我更倾向于前者。我承认自己是个内心不干净的女孩。很多事无法掌控。但自己的言行。一举一动。是一定自己可以掌控的。如果你是那种有事没事就喜欢本能无恶意的对着别人讲脏话的人。请你收敛些吧。你自己问心无愧。但却伤到了别人。如果你是那种坚强但又脆弱的女孩。多鼓励鼓励自己吧。这就是我想说的全部了。从周五发生的某件事中得出的想法。愿你们和一切都会安好。
tb.1.de2cb2eb.wXbuWzhdu_JerrTJSVp87g,希望有用过得朋友告知下。副作用大吗。
tb.1.c668be41.k8D_cBKKyXEo4CE97cn_bA,我曾经有过。现在已经走来来了。
tb.1.84c94396.qVcQKrOrKZpD3pl_5ap5OQ,我。有俩三年了。只能在家里呆着种田。感觉活的没什么意思。因为有父母所以还得坚持下去。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,最近流感好严重。我们这边压力有点大。临近考试压力大却整天咳嗽肚子疼感冒。不过没关系。苦过去了就好。大家也注意一下吧。要开窗透气注意保暖如果已经生病了要吃药。保护好身体。晚安。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,今天生理期来了。连我妈都被我这次的量给吓到了。然后因为生理期肚子疼的厉害。硬撑了一上午。中午吃饭。看到食堂的饭特别油腻加上生理期问题。直接跑出去吐了。但复习阶段还是不敢怠慢。又硬撑了一下午。现在肚子还疼的厉害。本来说的大餐也没得吃了。要实在不行还要去医院检查。太痛了。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,最近总会想起以前的事。那些明明已经忘了很多年的事。现在想起来。好痛。昨晚突然很害怕。我不知道为什么。我有点克制不住自己的情绪了。最近克制糖分摄入。水摄入。以及睡眠。我都尽力达到自己标准了。但我在学校依然情绪崩溃。记得那天快放学了。不知道怎么了。眼泪水流了下来。我愣了。不知道为什么哭了。赶紧擦了一下。继续做题。以前。我从来不做梦。很少做梦。要做也是噩梦。最近。我经常被噩梦侵扰。梦都很真实也很可怕。以至于说。我醒来后很久很久都没有缓过来。我们号期末考试。我压力很大。有点喘不过气。一天下来书包里塞满了各种考试卷。我知道。这次考不好我这个寒假都别想过好。可上帝会给我救赎吗。我不知道。愿一切安好。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,嗯好纳闷。马上我们这里要持续下大雪了。所以本来下个星期期末。改为后天期末了。说实话我没有准备好。今晚收到通知的。我一点心理准备都没有。给我一天时间复习我不够。真的不够。还是放宽心态吧。考不好的话。嗯我好像没有什么办法。下学期期末再努力吧。加油。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,明天考试了。刚刚做卷子。自己一个人咳嗽咳的就像要死了。现在还在咳。消炎药连续吃了好几天了一点效果也没有。照样咳的厉害。我不知道考的会怎么样。但我知道八成要完了。很多东西没复习到位。但我还是打算早点睡。复习到那么晚睡眠不足明天进考场脑子都是晕的。考的更差。不如好好睡一觉明天有充足经历考。明天尽力就好啦。考完后就轻松了。至于结果。没出来前不轻易断言了。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,我感觉考砸了。三门主课都考砸了。不过考完真的好轻松。同时我也发现。嗯。比考试更煎熬的是等待考试分数。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,下雪啦。好开心。特别想出去玩雪。刚刚在玻璃上写了个。愿一切安好。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,又下雪了。下的很大。很好看。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,感觉身体真的要垮了。最开始是咳嗽。咳得很厉害。然后开始吃消炎药。然后我就开始喉咙疼。可能是晚上睡觉着凉了。现在又来了个感冒。昨晚还流鼻血。三种病同时来。我总算是感觉到说话不能呼吸不能是种什么样的体验。喉咙疼的厉害跟我晚睡也有关系吧。最近失眠啦。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,时间过的真的很快呢。我现在还记得刚放寒假时的样子。现在又放了。其实。我是把救赎的希望托在这一年上了。因为年有件梦魇。说起来我有点不舍得呢。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,读三年级时。玩过一款游戏。遇见了很多跟我差不多大的网友。最多也就比我大两岁。我们一起讨论。一起玩。其中有两个跟我关系很好。我们三个经常一起约着玩游戏。后来。关系就变淡了。因为年龄最大的那个女孩。她长大了。她早就不喜欢玩那种幼稚的游戏了。我和另一个年龄相仿的女孩。也已经不爱玩了。后来。虽然游戏在不断的出新版。不断的更新。但我也不再继续玩了。因为她们不在了。或许跟她们关系最好的那个暑假。是我人生当中。很美好的一段记忆。但那终究是网络。时间就那么推移着。如今我还会和她们一起聊天。但只是我而已。她们两个。彼此都不找彼此了。我已经很多年没有玩过那个游戏了。因为它不再更新了。玩的人也少了。直到后来。我才知道。从我的童年结束的那一刻起。它就不会再更新了。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,只有先向上帝证明自己值得拥有它。上帝才会给予。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,今年希望夏天可以晚一点到来。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,其实我很喜欢以前。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,天天失眠。我该怎么办呢。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,睡了好久。好舒服。好棒。早上好。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,可能不管过了多少年。想起曾经那段和她们一块玩的时光。还是会泪目。至少我现在就是。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,对我来说其实已经没有关系了。不管明天拿成绩考的好不好。只要成绩单拿到手了。我也就解放了。心底那块大石头。可以放下了。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,记得某一年寒假莫名很喜欢看。美少女战士。但明明不是我这个年代的啊。可是就是很喜欢。正在重温中。真的好怀念。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,啧。心里莫名其妙的有点堵。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,是因为今天想起了太多曾经美好回忆的关系吗。我不知道呢。人还是要活在当下吧。但事实上。我真的很喜欢以前那个我。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,记得今早起来的时候。打开自己房门。很自然的走了出去。但又愣住了。回过头去。看着门。我就在念叨。这个门。有这么矮吗。事实上。只是我长大。长高了而已。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,昨晚我又失眠了。一点多才睡着。今早起来。心里很焦躁。很烦躁。我还真是有点怕。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,熬过去了就好了。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,在忐忑不安很难过的时候。想办法让自己冷静下来吧。刚刚一急就在手上划了一刀。然后冒出血了。我知道这大概是唯一的能让我冷静的方法。不过确实我冷静多了。下次我真的不能在这么下去了。一着急就拿刀子一划。这习惯从觉得自残很有效开始就一直有了。我得改掉。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,一个人在家哭的像泪腺崩坏。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,我想我大概是悲极生乐了。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,从小就是夜猫子。失眠什么的常有的事。小时候不知道是幻听还是什么。晚上很安静。但我总会听到一些很奇怪的声音。例如触碰一大捆木头的声音。不知道哪传来的声响。很真实。很可怕。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,我只是想活在过去罢了。那段最美好的时光。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,人们总会得到心心念念已久的东西。
tb.1.91339f5c.68wGhL6J3CXWJfF5I7LdOw,世界只有自己。平静安逸。有时会很难过。但日子还要继续过。我们还活着。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,长大后总觉得。心里缺了一块。少了什么。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,小时候总嫌弃时间过得慢。长大却觉得时间怎么都不够用。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,以前总是饮食不克制。因为。不怎么吃的胖。所以不克制。之前吧生病了。感冒。咳嗽。喉咙疼。真的这三种加在一块真的难受。就没碰过饮料和油炸食品。就算吃或喝量也不会过多。就是一直喝水。最近感觉皮肤变好了。嗯痘也消了。所以饮料啊糖啊什么的。我以后不打算常碰了。对身体不好对皮肤也不友善。当然在冬天对我的嗓子也很不好。一切都会好起来的吧。加油。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,锦瑟无端五十弦。一弦一柱思华年。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,在其他贴吧的帖子里表现的无忧无虑。可在这里懦弱的我一展无遗。大家都擅长伪装。都喜欢躲起来哭。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,新年快乐呐。一定会比更好。一起加油。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,记忆中的那场梦魇其实已经过去很久了。但每次想起来。总觉得还是昨天发生的。大概因为那种痛太刻骨铭心了。一时之间被推到了风口浪尖上。自己的世界很突然的就崩塌了。说真的。那种感觉太不好受了。但那事儿没有所谓对错。我太猖狂。老师太偏激。在那之后。我承认了一件事实。我就是个骗子没错。其实我很讨厌那些人在那件事过去了很久之后突然来问我真正的真相到底是怎么回事。可能因为过去太久了吧。大家都觉得。就我这没心没肺的性格也该释怀了。但其实。这种被当着所有人的面揭老底。嘲讽。羞辱。连家人都要被一起说。而且被当作就是一个坏女孩的事情。怎么可能说忘掉就忘掉。但好像因为那件事。我变了挺多的。很多事不知道该从何说起。又该如何解释。今天去外面玩了。天气挺好的。很开心。感觉自己好像很久没有这样真正的开心过。笑过了。其实那感觉挺好的。比自己一个人闷着的感觉好太多。我爸妈工作忙。等年后有时间我打算跟我妈谈一谈。然后等我妈有空了带我去做个检查。我也是时候该面对了吧。迈出那一步吧。我会好起来的。大家也一定会。曾经那场梦魇。我希望它可以沉下去。我希望我可以在不久以后的未来释怀了。一定会比更好的。我相信。那么。大家也要一起加油啊。
tb.1.56daa51b.6yYklVRWkMWCJbGaGGllXA,养了条狗。
tb.1.225b909b.j-KMbfnKUjVoksaJCqZZ6Q,最近感觉入睡挺困难的。没有很刻意的顶着倦意熬夜。就是睡不着觉。昨晚大约点睡。现在已经醒过来了。我有个坏毛病。喜欢自己想象出一些不存在的东西来吓我自己。我昨晚在床上翻来复去睡不着。又开始自己吓自己了。今早做噩梦醒来的。有时候听到一些小声音也会很不安。我自己大概太敏感。太喜欢胡思乱想这样的。就和我有时候自言自语。自己跟自己说话那样。自言自语我到现在也没改掉。很小的时候就开始了。放寒假实不相瞒其实挺开心的。除了拿成绩单那天情绪崩了一下。这个寒假里感觉到。好像很久没有这么放松过了。很久没有这么开心的笑过了。每一天都能睡个安稳觉。但现在离开学也就两三天了。又开始胡思乱想了。不能给自己那么大压力。根本没发生的事还是不要去揣测好。尽管它有可能。如果思考出许多发展方向。那太累了。放松点吧。和平常那样就好了。
